Date_Forecast,Forecast_T_ANN_ARCH,Forecast_GARCH,Forecast_GJR_GARCH,Forecast_TARCH,Forecast_EGARCH,Forecast_AVGARCH,Forecast_FIGARCH,ReturnForecast,TrueSD,VaR_T_ANN_ARCH,VaR_GARCH,VaR_GJR_GARCH,VaR_TARCH,VaR_EGARCH,VaR_AVGARCH,VaR_FIGARCH,Forecast_NBEATS
2009-09-18,0.016593311,,,,,,,0.002633867594107109,0.0037035433741343287,0.05451684969870462,,,,,,,0.002877672202885151
2009-09-19,0.016552076,,,,,,,0.0,0.006067515898189825,0.0543637446090477,,,,,,,0.004001913592219353
2009-09-20,0.016526936,,,,,,,0.0,0.00695776164857681,0.05428756484452381,,,,,,,0.006324460729956627
2009-09-21,0.016153501,,,,,,,-0.00341311420788859,0.006765570491587355,0.05310477061186753,,,,,,,0.0070165591314435005
2009-09-24,0.015939372,,,,,,,-0.00955654819177365,0.010481955349499434,0.0524011348406716,,,,,,,0.005149122327566147
2009-09-25,0.016449511,,,,,,,-0.006109360827818655,0.00917318252233357,0.05407774966912547,,,,,,,0.010624095797538757
2009-09-26,0.016580088,,,,,,,0.0,0.00863859251075437,0.054530356188415896,,,,,,,0.009440597146749496
2009-09-27,0.016534379,,,,,,,0.0,0.015568612719996017,0.054391091436399704,,,,,,,0.00882108323276043
2009-09-28,0.016441405,,,,,,,0.017652853549567027,0.015496238035960735,0.05407124319801742,,,,,,,0.015598003752529621
2009-10-01,0.01646582,,,,,,,-0.02609721149328159,0.014741491250148484,0.05412574483795084,,,,,,,0.011109487153589725
2009-10-02,0.01648714,,,,,,,-0.004515705309363405,0.008800958846448215,0.05419955030941257,,,,,,,0.014842044562101364
2009-10-03,0.016484542,,,,,,,0.0,0.007371972948998802,0.05422112546800165,,,,,,,0.009006117470562458
2009-10-04,0.015951777,,,,,,,0.0,0.006502967157321286,0.05249371879736421,,,,,,,0.0076252128928899765
2009-10-05,0.016555203,,,,,,,0.014765453960325026,0.005190860962790092,0.054398227773304574,,,,,,,0.006813408806920052
2009-10-08,0.015509545,,,,,,,0.007442145876693118,0.0033661342698689837,0.050948802303389155,,,,,,,0.0037120822817087173
2009-10-09,0.016101107,,,,,,,0.005624810543572778,0.003470954943459567,0.05286974024684443,,,,,,,0.003781938925385475
2009-10-10,0.016416948,,,,,,,0.0,0.008022629991622156,0.053891388832466414,,,,,,,0.003846900537610054
2009-10-11,0.01649324,,,,,,,0.0,0.007741516267505596,0.054102033747470454,,,,,,,0.008276556618511677
2009-10-12,0.016240608,,,,,,,0.004376777568566581,0.009589531011702948,0.05329300568461262,,,,,,,0.00792575255036354
2009-10-15,0.015968373,,,,,,,0.004148850316393116,0.006426012451192303,0.05240293093639071,,,,,,,0.009525063447654247
2009-10-16,0.016349794,,,,,,,-0.008131023468329168,0.006853149776631942,0.053617503318872044,,,,,,,0.006712019443511963
2009-10-17,0.01640391,,,,,,,0.0,0.0070567249916249995,0.053804091926638625,,,,,,,0.007107030134648085
2009-10-18,0.016206976,,,,,,,0.0,0.008851356010074033,0.05313622285732355,,,,,,,0.007178398780524731
2009-10-19,0.015893469,,,,,,,0.009361366739514487,0.010688919122845196,0.05205214004139254,,,,,,,0.009174988605082035
2009-10-22,0.01603442,,,,,,,0.010587374358508761,0.009552021307862394,0.052505205906405436,,,,,,,0.009098240174353123
2009-10-23,0.016256463,,,,,,,-0.01225331535289964,0.006131104666953635,0.053241979228228986,,,,,,,0.009609860368072987
2009-10-24,0.016388731,,,,,,,0.0,0.008610872884800329,0.05365604735746038,,,,,,,0.0065049175173044205
2009-10-25,0.016378678,,,,,,,0.0,0.01584100070092275,0.05362504846250794,,,,,,,0.0086815245449543
2009-10-26,0.015554443,,,,,,,-0.011786514446439078,0.019421813314917248,0.05096701192369931,,,,,,,0.015813767910003662
