Date_Forecast,Forecast_T_ANN_ARCH,Forecast_GARCH,Forecast_GJR_GARCH,Forecast_TARCH,Forecast_EGARCH,Forecast_AVGARCH,Forecast_FIGARCH,ReturnForecast,TrueSD,VaR_T_ANN_ARCH,VaR_GARCH,VaR_GJR_GARCH,VaR_TARCH,VaR_EGARCH,VaR_AVGARCH,VaR_FIGARCH,Forecast_NBEATS
2007-12-29,0.010786485,,,,,,,0.0,0.006461828392328984,0.034919592074375484,,,,,,,0.0033633681014180183
2007-12-30,0.010818755,,,,,,,0.0,0.006461828392328984,0.03501221086121436,,,,,,,0.006474658846855164
2007-12-31,0.01081402,,,,,,,-0.006875168311073487,0.010587612457914996,0.03499812685683202,,,,,,,0.006552844773977995
2008-01-03,0.01085819,,,,,,,0.0,0.011560900492580996,0.03515331758175219,,,,,,,0.011246736161410809
2008-01-04,0.010822296,,,,,,,-0.024857970223955306,0.012735378924761773,0.035059184783304484,,,,,,,0.01136250700801611
2008-01-05,0.010828899,,,,,,,0.0,0.011575168966511009,0.0350842253816563,,,,,,,0.012706799432635307
2008-01-06,0.010848018,,,,,,,0.0,0.012162347493297204,0.03519505553873551,,,,,,,0.01154040452092886
2008-01-07,0.010894067,,,,,,,0.003218075231744777,0.013921531163304912,0.03533202002207023,,,,,,,0.012125463224947453
2008-01-10,0.01082919,,,,,,,0.00791671189712595,0.009511466060529973,0.035145141834534134,,,,,,,0.010236316360533237
2008-01-11,0.010843763,,,,,,,-0.013688651328566337,0.013993404421587852,0.03517144267068511,,,,,,,0.009499947540462017
2008-01-12,0.01089788,,,,,,,0.0,0.013277988145619639,0.03533660658555124,,,,,,,0.013819189742207527
2008-01-13,0.010897922,,,,,,,0.0,0.0170711537504213,0.035345973489992286,,,,,,,0.013089880347251892
2008-01-14,0.010919566,,,,,,,0.01081197664888034,0.016392479486469658,0.0354191233707411,,,,,,,0.01691705733537674
2008-01-18,0.010954043,,,,,,,-0.006063769329588631,0.005044394800866693,0.035563111518457084,,,,,,,0.01269096415489912
2008-01-19,0.0109326765,,,,,,,0.0,0.011769460061469842,0.03553508232035729,,,,,,,0.005047341343015432
2008-01-20,0.010880403,,,,,,,0.0,0.012185605377195048,0.03540553088843497,,,,,,,0.011687790974974632
2008-01-21,0.010977552,,,,,,,0.0,0.015225374770162295,0.03572183401384944,,,,,,,0.012057571671903133
