Date_Forecast,Forecast_T_ANN_ARCH,Forecast_GARCH,Forecast_GJR_GARCH,Forecast_TARCH,Forecast_EGARCH,Forecast_AVGARCH,Forecast_FIGARCH,ReturnForecast,TrueSD,VaR_T_ANN_ARCH,VaR_GARCH,VaR_GJR_GARCH,VaR_TARCH,VaR_EGARCH,VaR_AVGARCH,VaR_FIGARCH,Forecast_NBEATS
2011-12-26,0.01234176,,,,,,,0.0,0.008397666391062568,0.040052322146974795,,,,,,,0.00819241814315319
2011-12-30,0.0123787,,,,,,,-0.004300570740064735,0.007580296291321787,0.0401924773522534,,,,,,,0.005699234548956156
2011-12-31,0.012320713,,,,,,,0.0,0.006846655988693981,0.03999590987123548,,,,,,,0.007534452714025974
2012-01-01,0.012401047,,,,,,,0.0,0.0066359544463332094,0.040264230542919256,,,,,,,0.006809969432651997
2012-01-02,0.012363093,,,,,,,0.0,0.007072578604806825,0.040146766613139845,,,,,,,0.006651056930422783
2012-01-05,0.012346108,,,,,,,0.0029393926694947226,0.0021669442640675505,0.04006779891834388,,,,,,,0.0020930003374814987
2012-01-06,0.012384059,,,,,,,-0.0025401850025392747,0.004334271686815465,0.04019105633939525,,,,,,,0.002425207756459713
2012-01-07,0.012371521,,,,,,,0.0,0.0037881097389788035,0.04015798537536754,,,,,,,0.004425481893122196
2012-01-08,0.012353163,,,,,,,0.0,0.003574216360933548,0.04011078312371108,,,,,,,0.00382377952337265
2012-01-09,0.012378124,,,,,,,0.0022590443626082646,0.004951316325208129,0.04019220995413081,,,,,,,0.003568347543478012
2012-01-13,0.012407334,,,,,,,-0.004960204447868932,0.003032440710305559,0.04026980028944591,,,,,,,0.002870354801416397
2012-01-14,0.012344935,,,,,,,0.0,0.004796221620320621,0.04006576739638043,,,,,,,0.003196871839463711
2012-01-15,0.012344017,,,,,,,0.0,0.004546252391773311,0.04007159873439515,,,,,,,0.004805609583854675
2012-01-16,0.012284119,,,,,,,0.0,0.004410402247164896,0.039869450939299306,,,,,,,0.0046185776591300964
2012-01-19,0.012283627,,,,,,,0.004926501717244847,0.002096349900555161,0.03986269139768458,,,,,,,0.004923051223158836
2012-01-20,0.012274662,,,,,,,0.0006692357932855941,0.0006558797272521638,0.03981624490052112,,,,,,,0.002130640670657158
