Date_Forecast,Forecast_T_ANN_ARCH,ReturnForecast,TrueSD,VaR_T_ANN_ARCH,Forecast_NBEATS
2011-12-29,0.005696433,-0.010066689811646157,0.005564566330344988,0.01879313053489834,0.005328857805579901
2011-12-30,0.0056699105,-0.0027341083108591846,0.007580296291321787,0.018725498387965216,0.00459080096334219
2011-12-31,0.0051677874,0.0,0.006846655988693981,0.01710610594116335,0.012059617787599564
2012-01-01,0.005896064,0.0,0.0066359544463332094,0.019478540469855275,0.011939060874283314
2012-01-02,0.0059366045,0.0013193988233943799,0.007072578604806825,0.019622997605022445,0.012065622955560684
2012-01-05,0.0058016023,0.0002976116276123264,0.0021669442640675505,0.01913843609180913,0.0010413900017738342
2012-01-06,0.0057744454,-0.0003652719987421449,0.004334271686815465,0.019052454019672007,0.0010162144899368286
2012-01-07,0.0056750798,0.0,0.0037881097389788035,0.018749462328994028,0.009908194653689861
2012-01-08,0.005884727,0.0,0.003574216360933548,0.019436040456333247,0.009560886770486832
2012-01-09,0.005870849,0.0017576835325723295,0.004951316325208129,0.01939042366207296,0.009966249577701092
2012-01-12,0.0057668863,-0.002130792414741123,0.0026772711693951916,0.0190132664539396,0.004285281989723444
2012-01-13,0.0060277944,0.007816856265367988,0.003032440710305559,0.019854380251670356,0.003833511844277382
2012-01-14,0.0058750194,0.0,0.004796221620320621,0.019354889154020616,0.0073477234691381454
2012-01-15,0.0057680295,0.0,0.004546252391773311,0.018990319856973106,0.008420249447226524
2012-01-16,0.0060267774,0.0015534414177356126,0.004410402247164896,0.01981859492642241,0.009270602837204933
2012-01-19,0.005808403,0.012836497447574757,0.002096349900555161,0.01907759652687657,0.006717443000525236
2012-01-20,0.0059607266,0.005263403742921113,0.0006558797272521638,0.019562210806008024,0.0056433225981891155
2012-01-21,0.0058845654,0.0,0.003964711983093978,0.01929395967806857,0.007083625998347998
2012-01-23,0.0058809794,0.0,0.005284178397393773,0.019302990038704997,0.0073603917844593525
2012-01-26,0.0058046784,0.0,0.0023798622364119637,0.019028920958930492,0.00466644112020731
2012-01-27,0.0060202,0.00824618898259466,0.0011111371941019015,0.01971705316638654,0.01143098995089531
2012-01-28,0.0058682975,0.0,0.004420972788858098,0.019227805570197657,0.01572456769645214
2012-01-29,0.0059874407,0.0,0.004375070926302629,0.0196008402324803,0.015846095979213715
2012-01-30,0.005822697,-0.022163606156706095,0.007147015518635307,0.019061186974418335,0.016118980944156647
2012-02-02,0.0057301843,0.007018337243875905,0.006434131124983558,0.018760631783554863,0.004809410311281681
2012-02-03,0.0059003527,0.010054167627430388,0.006377387420440009,0.019301406574104184,0.005082946270704269
2012-02-04,0.0059353462,0.0,0.0012350722457935826,0.019394730734278116,0.0071370783261954784
2012-02-05,0.0060374504,0.0,0.0011858354192000357,0.019688442904267304,0.006627062801271677
2012-02-06,0.005973109,0.009185418123594857,0.003816932005755608,0.019443652439812907,0.007086051627993584
2012-02-09,0.0059369365,0.009323807349730373,0.004885912476307876,0.019321947575927867,0.005615926347672939
2012-02-10,0.0059777703,-0.0032822274321393508,0.004856209450767037,0.01944239561865223,0.004839135333895683
2012-02-11,0.0057221046,0.0,0.004356278774591167,0.01863836022924824,0.003336247056722641
2012-02-12,0.005860508,0.0,0.006522522057055939,0.019076306626582162,0.009024959988892078
2012-02-13,0.0058633396,0.0015017607862155558,0.0064006612561319145,0.019080584496289466,0.008773292414844036
2012-02-17,0.006058561,0.006397763464272899,0.0010176667747122305,0.01967166031006563,0.0029028551653027534
2012-02-18,0.005858883,0.0,0.0016072022700112255,0.019011350144667902,0.003960755653679371
2012-02-19,0.0058115446,0.0,0.0027086935160637237,0.018848778290352038,0.012190327048301697
2012-02-20,0.0060247066,0.0,0.0027607730276857133,0.019498883647196263,0.011952121742069721
2012-02-23,0.005909736,-0.004143753224012059,0.001744648985461816,0.0191131495338786,0.01011196244508028
2012-02-24,0.0059085423,-0.008910967296493766,0.0013894883394251958,0.01914718892501774,0.01176435500383377
2012-02-25,0.0059235645,0.0,0.0029834984974057804,0.019206070415567652,0.01803029328584671
2012-02-26,0.005924887,0.0,0.004057838666046778,0.019182348641888364,0.01794818602502346
2012-02-27,0.0058275987,-0.028287249991326036,0.004534478356202788,0.018936079291869336,0.018367644399404526
2012-03-01,0.0059401677,-0.00746539107801425,0.003971633798626135,0.01931219924574963,0.004606390371918678
2012-03-02,0.0056896154,0.0025299339826059253,0.006387766922466569,0.018490261150246566,0.006757097784429789
2012-03-03,0.005954909,0.0,0.008231807073662625,0.019380395828805082,0.007326116785407066
2012-03-05,0.0058306498,-0.013976595027783034,0.010132594303572202,0.018985479686859066,0.006690631620585918
2012-03-08,0.0058535226,0.0,0.004238789102636207,0.01909826452400015,0.009865394793450832
2012-03-09,0.005958541,0.021918857697801997,0.007768594298358127,0.01944183625570291,0.009451605379581451
2012-03-10,0.0059379297,0.0,0.008170153557601272,0.019347581902347675,0.00927076954394579
2012-03-11,0.0058854977,0.0,0.007984775740663337,0.019128401262978375,0.005173761397600174
2012-03-12,0.005816082,0.006208766794262743,0.007838813121635889,0.018937862203252456,0.01054127886891365
2012-03-15,0.0058467723,-0.015617295696657152,0.002646977867881462,0.01900898753146507,0.008987781591713428
2012-03-16,0.0059908726,-0.01169182117095069,0.002507276235779996,0.01946895353989299,0.00736642861738801
2012-03-17,0.005858036,0.0,0.0026505055031117164,0.019079836248070404,0.007608175743371248
2012-03-18,0.0060651894,0.0,0.004102164989362891,0.019778223671268923,0.010471728630363941
