Date_Forecast,Forecast_T_ANN_ARCH,ReturnForecast,TrueSD,VaR_T_ANN_ARCH,Forecast_NBEATS
2013-02-25,0.0057278643,-0.00219850798,0.01225376888,0.01857396195,0.01129695773
2013-02-28,0.0057272185,-0.02005444203,0.009697370054,0.01860098946,0.0106878737
2013-03-01,0.0057903365,0.004956984725,0.008132261693,0.01879580197,0.009603915736
2013-03-02,0.0056438562,0,0.008310432817,0.01835445094,0.008082552813
2013-03-03,0.005693471,0,0.008227315042,0.01853320823,0.00829897169
2013-03-04,0.005894985,-0.006599896414,0.008468259599,0.01917698909,0.008176260628
2013-03-07,0.0057677887,0.006781449751,0.005733010345,0.01874936611,0.005454984494
2013-03-08,0.005724723,0.01276174162,0.006682031696,0.01859837277,0.005781594664
2013-03-09,0.0057932963,0,0.005014569881,0.0188136846,0.006579480134
2013-03-10,0.006002611,0,0.007435391598,0.01948371859,0.005020150449
2013-03-11,0.0056084935,0.0001287500753,0.007611292109,0.01818390519,0.007468881086
2013-03-14,0.0056198128,0.008848414271,0.005991053285,0.01822897323,0.007587996311
2013-03-15,0.0058329743,-0.005973554936,0.006468476298,0.01894052659,0.005962518509
2013-03-16,0.0057002725,0,0.007161494488,0.01849522378,0.006413391791
2013-03-17,0.005778553,0,0.006112313873,0.01876509125,0.007190252654
2013-03-18,0.0058042156,-0.005572080844,0.005461238202,0.01881194347,0.006079213694
2013-03-21,0.0056647006,-0.007347992135,0.003030776185,0.01839143907,0.005320589989
2013-03-22,0.005807667,-0.00204127991,0.001722631845,0.01887601962,0.003105817363
2013-03-24,0.0056590764,0,0.004944589643,0.0183745523,0.001671179198
2013-03-28,0.005639689,0.009906171054,0.004588687946,0.01835964315,0.004475631285
2013-03-29,0.0056611407,0,0.004487492714,0.01842948075,0.004563316703
2013-03-30,0.0058730617,0,0.008047425972,0.01912061365,0.004527706187
2013-03-31,0.005962829,0,0.01164151681,0.01941812975,0.008024074137
2013-04-01,0.0056063854,0.006120897912,0.01154620006,0.01828135701,0.01158687752
2013-04-04,0.005790334,-0.01778037461,0.007588541979,0.01885552,0.007907638326
2013-04-05,0.005163267,-0.002744333024,0.003621116646,0.01683203236,0.007614081725
2013-04-06,0.005684279,0,0.006620824657,0.01856535025,0.003655005712
2013-04-07,0.005869032,0,0.00698052982,0.01916697336,0.006578975823
2013-04-08,0.00575216,-0.001260340716,0.00810705209,0.01879277775,0.006992497481
2013-04-11,0.0053800726,0.004934525833,0.005411210033,0.01759676085,0.006699177902
2013-04-12,0.005748845,-0.008077063286,0.009808890781,0.01878185018,0.005398652051
2013-04-13,0.005714484,0,0.007866813218,0.01865134448,0.009797969833
2013-04-14,0.0057951426,0,0.008245471074,0.01890437664,0.007779940031
2013-04-18,0.005797849,0.01447417921,0.006974486172,0.01889528836,0.006380404811
2013-04-19,0.0059127896,0,0.004730662114,0.01926801577,0.0069129779
2013-04-21,0.005759182,0,0.006045218008,0.01875363546,0.004833054729
2013-04-22,0.005783492,0.01046027627,0.007853965672,0.01883470658,0.006080245133
2013-04-25,0.0056266277,0.01128675611,0.00699380562,0.01830834225,0.006554737687
2013-04-26,0.0056585106,-0.00708555059,0.005195160437,0.01841213979,0.006951213349
2013-04-28,0.0057419296,0,0.004789590056,0.01866352978,0.003096607514
2013-04-29,0.00581284,0.006350054851,0.007202320311,0.01886592289,0.004740509205
2013-05-02,0.005655922,0.01141727033,0.007140049479,0.01833828831,0.006851180457
2013-05-03,0.0057395645,-0.007686403233,0.007010392182,0.01861059388,0.007146811113
2013-05-04,0.0057537593,0,0.004591833875,0.01864488898,0.006986820605
2013-05-05,0.0056410497,0,0.005543088264,0.01827301816,0.004659712315
2013-05-06,0.0058284584,0.005671679237,0.005331266425,0.01882008488,0.005623201374
2013-05-09,0.005646758,-0.003529235568,0.008675250806,0.01820293694,0.003990919795
2013-05-10,0.0055994727,0.006626789801,0.008977478154,0.01804343213,0.008624542505
2013-05-11,0.0057324637,0,0.01409122392,0.0184557778,0.008958674967
2013-05-12,0.00570429,0,0.01408115161,0.01833750476,0.01388563588
2013-05-13,0.0056375177,-0.01679934077,0.01400980991,0.01812459086,0.01386548858
2013-05-16,0.005735468,0.004003615748,0.003680189379,0.01846619894,0.009603685699
2013-05-17,0.0057667256,0.003482381957,0.004278835117,0.01853233498,0.003697634675
2013-05-18,0.0057679582,0,0.003186845488,0.01853009218,0.004324733745
2013-05-19,0.0058624614,0,0.007918767048,0.01881705604,0.003206944093
2013-05-20,0.005652035,-0.005202157047,0.008914395047,0.01806974778,0.007961782627
2013-05-23,0.005745306,-0.02091212964,0.0129914114,0.01839405412,0.009663105942
2013-05-24,0.0058191014,0.003720396388,0.006149469243,0.01864128343,0.01284850668
2013-05-25,0.0055856993,0,0.006884878534,0.01793178856,0.006103859749
2013-05-26,0.005777252,0,0.006725618057,0.01856533166,0.006824461743
2013-05-27,0.005783363,0.01499706241,0.01258857619,0.01852100023,0.006677999627
2013-05-30,0.0057465592,0.001540796316,0.008722648011,0.01837194142,0.00874069985
2013-05-31,0.005816895,-0.01957659519,0.008292001546,0.0186043311,0.008686467074
2013-06-01,0.0055428897,0,0.002213845754,0.01776009438,0.008209232241
2013-06-02,0.005516437,0,0.002152656542,0.01772834527,0.002269865014
2013-06-03,0.0058355965,-0.00474275238,0.003186069402,0.01877925604,0.002192707732
2013-06-06,0.005860922,-0.0006659787545,0.003030944522,0.01887206554,0.003205755726
2013-06-07,0.0058216783,-0.006965321101,0.006768645062,0.01875088286,0.003094404005
2013-06-08,0.005854413,0,0.006729739839,0.01885881165,0.006769303698
2013-06-09,0.005906971,0,0.006585019581,0.01904111659,0.006763082929
2013-06-10,0.005590132,-0.003620446275,0.01310519712,0.01801090021,0.006627069786
2013-06-13,0.005487895,-0.01224657577,0.01089672874,0.01770980995,0.01098142564
2013-06-14,0.005701197,0.01750790922,0.008399595158,0.01841379888,0.01080352813
