Date_Forecast,Forecast_T_ANN_ARCH,ReturnForecast,TrueSD,VaR_T_ANN_ARCH,Forecast_NBEATS
2007-12-29,0.008529801,0.0,0.006461828392328984,0.027572761629904793,0.0034120604395866394
2007-12-30,0.008617989,0.0,0.006461828392328984,0.027847424812308872,0.006475556176155806
2007-12-31,0.008505865,-0.006875168311073487,0.010587612457914996,0.02748372679144059,0.006550971884280443
2008-01-03,0.00850459,0.0,0.011560900492580996,0.02749096797644637,0.011206605471670628
2008-01-04,0.008633201,-0.024857970223955306,0.012735378924761773,0.02793239577584106,0.011352304369211197
2008-01-05,0.008567909,0.0,0.011575168966511009,0.02772337496274992,0.012576431967318058
2008-01-06,0.008609055,0.0,0.012162347493297204,0.02790591498474664,0.011417508125305176
2008-01-07,0.0084659085,0.003218075231744777,0.013921531163304912,0.02742694051334228,0.01207058597356081
2008-01-10,0.00850847,0.00791671189712595,0.009511466060529973,0.0275898370383659,0.010232179425656796
2008-01-11,0.0086065885,-0.013688651328566337,0.013993404421587852,0.02788812659136989,0.009481959044933319
2008-01-12,0.008698596,0.0,0.013277988145619639,0.028176644450860114,0.013817638158798218
2008-01-13,0.00863414,0.0,0.0170711537504213,0.027976033130913285,0.013074339367449284
2008-01-14,0.008388358,0.01081197664888034,0.016392479486469658,0.02717855594001162,0.016909632831811905
2008-01-18,0.008584934,-0.006063769329588631,0.005044394800866693,0.027850273025974974,0.012667830102145672
2008-01-19,0.008612836,0.0,0.011769460061469842,0.027982639733502915,0.0050418321043252945
2008-01-20,0.008584808,0.0,0.012185605377195048,0.027932020393813376,0.011707749217748642
2008-01-21,0.00855823,0.0,0.015225374770162295,0.027845519102325526,0.012107143178582191
2008-01-24,0.008558554,0.010012438257545497,0.012577910809294275,0.02786404320102623,0.013683341443538666
2008-01-25,0.008732955,-0.015999239008266386,0.012092847210378425,0.028398672580557022,0.012434973381459713
2008-01-26,0.0085481005,0.0,0.008554826706895627,0.027777436371305975,0.011898632161319256
2008-01-27,0.008632973,0.0,0.009864628934862427,0.028071117137659397,0.008528519421815872
2008-01-28,0.008711611,0.01739613041048127,0.00915686799971413,0.028337666750219898,0.009854137897491455
2008-01-31,0.008595561,0.016633152629791148,0.010821436282749959,0.027923152722265723,0.009017433039844036
2008-02-01,0.008623368,0.01216321916738039,0.01677342902858809,0.028021143749054737,0.010766894556581974
2008-02-02,0.008622169,0.0,0.01334882058623085,0.02798477409378322,0.016541454941034317
2008-02-03,0.008585742,0.0,0.01517716637571333,0.02785675013199513,0.013267568312585354
2008-02-04,0.008661012,-0.010517990019449641,0.014691874673782645,0.02811641024115044,0.015051611699163914
2008-02-07,0.008801511,0.007854842639588355,0.004894342696542926,0.028641310243902533,0.005785814020782709
2008-02-08,0.008640982,-0.0042125802217771735,0.0047116232869793715,0.028130653869173815,0.004860113840550184
2008-02-09,0.008599793,0.0,0.005650415679760119,0.027982987416472142,0.0046789320185780525
2008-02-10,0.008576459,0.0,0.010218555395038815,0.027914171867619242,0.005635435227304697
2008-02-11,0.008658974,0.005871726706863534,0.010171586890946811,0.02814216517595834,0.010131685063242912
2008-02-15,0.008636561,0.0008373973796755863,0.0006133023832458033,0.028027747095454903,0.006200135685503483
2008-02-16,0.008765293,0.0,0.0038346395224445203,0.02847189843912242,0.0006307465955615044
2008-02-17,0.008604119,0.0,0.007605623837215704,0.027942948045987882,0.003799399361014366
2008-02-18,0.008632928,0.0,0.008632431440977606,0.02800583919502179,0.007597319316118956
2008-02-21,0.008813408,-0.012950864527482508,0.010033443884345166,0.028595119415264412,0.008505916222929955
2008-02-22,0.008621582,0.007849720529112147,0.0058163030821708405,0.02795763346523544,0.009997088462114334
2008-02-23,0.008668817,0.0,0.006304845228438874,0.028125517464796232,0.005768132396042347
2008-02-24,0.008730734,0.0,0.008577560387186772,0.02830801714123405,0.006249996833503246
2008-02-25,0.008697234,0.013718145806112858,0.01593223815083519,0.028227733636792325,0.00849068071693182
2008-02-28,0.0086143175,-0.00898209299043451,0.012013171107655013,0.027925856356110265,0.01155538484454155
2008-02-29,0.008623755,-0.027463395019370118,0.012060447508601812,0.027958016919103653,0.011933105066418648
2008-03-01,0.008706412,0.0,0.0031002691874659283,0.028241150658927842,0.011966822668910027
2008-03-02,0.00870011,0.0,0.010669661165481174,0.028238581285762402,0.003131657838821411
2008-03-03,0.0086072115,0.0005334101903082811,0.010547712579771187,0.027970673916742836,0.010594788007438183
2008-03-06,0.008779607,-0.022259858524764198,0.00976154195846609,0.028536722761128903,0.010735390707850456
2008-03-07,0.00862848,-0.008445928205016884,0.020077602720703285,0.028036553339358936,0.009695126675069332
2008-03-08,0.008726324,0.0,0.0201595259000279,0.028361810868123147,0.01990440860390663
2008-03-09,0.00886527,0.0,0.02013910897757495,0.028825578643041225,0.019990727305412292
2008-03-10,0.008764613,-0.015584285792662023,0.023008748216178942,0.028483380063651257,0.019880276173353195
2008-03-13,0.008699837,0.005113823424050423,0.010299904277402959,0.028240039506622766,0.010251066647469997
2008-03-14,0.008783285,-0.021002274391494602,0.02356173533207462,0.028525829048266307,0.010197595693171024
2008-03-15,0.008790107,0.0,0.024484761430356626,0.028521399239030392,0.023152301087975502
2008-03-16,0.008690632,0.0,0.02631872932056127,0.028212905057841176,0.024315033107995987
2008-03-20,0.00877901,0.023662286124142007,0.011056290393950629,0.028484952057627872,0.016946908086538315
2008-03-21,0.008764966,0.0,0.006618151225082028,0.02847764969086914,0.010982238687574863
2008-03-22,0.008825788,0.0,0.008643891423342336,0.028624377959526274,0.006578576751053333
